OTU	Group
ASV_13	ISmed
ASV_13	ISpost
ASV_13	ISpre
ASV_15	DEmed
ASV_15	DEpost
ASV_15	DGpre
ASV_15	DSmed
ASV_15	DSpost
ASV_15	DSpre
ASV_15	HEmed
ASV_15	HEpost
ASV_15	HGpre
ASV_15	HSmed
ASV_15	HSpost
ASV_15	HSpre
ASV_15	IEmed
ASV_15	IEpost
ASV_15	IGpre
ASV_15	ISmed
ASV_15	ISpost
ASV_15	ISpre
ASV_18	DEmed
ASV_18	DEpost
ASV_18	DGpre
ASV_18	DSmed
ASV_18	DSpost
ASV_18	DSpre
ASV_18	HEmed
ASV_18	HEpost
ASV_18	HGpre
ASV_18	HSmed
ASV_18	HSpost
ASV_18	HSpre
ASV_18	IEmed
ASV_18	IEpost
ASV_18	IGpre
ASV_18	ISmed
ASV_18	ISpost
ASV_18	ISpre
ASV_12	DEmed
ASV_12	DEpost
ASV_12	DGpre
ASV_12	DSmed
ASV_12	DSpost
ASV_12	DSpre
ASV_12	HEmed
ASV_12	HEpost
ASV_12	HGpre
ASV_12	HSmed
ASV_12	HSpost
ASV_12	HSpre
ASV_12	IEmed
ASV_12	IEpost
ASV_12	IGpre
ASV_12	ISmed
ASV_12	ISpost
ASV_12	ISpre
ASV_22	DEmed
ASV_22	DEpost
ASV_22	DGpre
ASV_22	DSmed
ASV_22	DSpost
ASV_22	DSpre
ASV_22	HEmed
ASV_22	HEpost
ASV_22	HGpre
ASV_22	HSmed
ASV_22	HSpost
ASV_22	HSpre
ASV_22	IEmed
ASV_22	IEpost
ASV_22	IGpre
ASV_22	ISmed
ASV_22	ISpost
ASV_22	ISpre
ASV_25	DEmed
ASV_25	DEpost
ASV_25	DGpre
ASV_25	DSmed
ASV_25	DSpost
ASV_25	DSpre
ASV_25	HEmed
ASV_25	HEpost
ASV_25	HGpre
ASV_25	HSmed
ASV_25	HSpost
ASV_25	HSpre
ASV_25	IEmed
ASV_25	IEpost
ASV_25	IGpre
ASV_25	ISmed
ASV_25	ISpost
ASV_25	ISpre
ASV_23	DEmed
ASV_23	DEpost
ASV_23	DGpre
ASV_23	DSmed
ASV_23	DSpost
ASV_23	DSpre
ASV_23	HEmed
ASV_23	HEpost
ASV_23	HGpre
ASV_23	HSmed
ASV_23	HSpost
ASV_23	HSpre
ASV_23	IEmed
ASV_23	IEpost
ASV_23	IGpre
ASV_23	ISmed
ASV_23	ISpost
ASV_23	ISpre
ASV_17	DEmed
ASV_17	DEpost
ASV_17	DGpre
ASV_17	DSmed
ASV_17	DSpost
ASV_17	DSpre
ASV_17	HEmed
ASV_17	HEpost
ASV_17	HGpre
ASV_17	HSmed
ASV_17	HSpost
ASV_17	HSpre
ASV_17	IEmed
ASV_17	IEpost
ASV_17	IGpre
ASV_17	ISmed
ASV_17	ISpost
ASV_17	ISpre
ASV_20	DEmed
ASV_20	DEpost
ASV_20	DGpre
ASV_20	DSmed
ASV_20	DSpost
ASV_20	DSpre
ASV_20	HEmed
ASV_20	HEpost
ASV_20	HGpre
ASV_20	HSmed
ASV_20	HSpost
ASV_20	HSpre
ASV_20	IEmed
ASV_20	IEpost
ASV_20	IGpre
ASV_20	ISmed
ASV_20	ISpost
ASV_20	ISpre
ASV_38	DEmed
ASV_38	DEpost
ASV_38	DGpre
ASV_38	DSmed
ASV_38	DSpost
ASV_38	DSpre
ASV_38	HEmed
ASV_38	HEpost
ASV_38	HGpre
ASV_38	HSmed
ASV_38	HSpost
ASV_38	HSpre
ASV_38	IEmed
ASV_38	IEpost
ASV_38	IGpre
ASV_38	ISmed
ASV_38	ISpost
ASV_38	ISpre
ASV_16	DEmed
ASV_16	DEpost
ASV_16	DGpre
ASV_16	DSmed
ASV_16	DSpost
ASV_16	DSpre
ASV_16	HEmed
ASV_16	HEpost
ASV_16	HGpre
ASV_16	HSmed
ASV_16	HSpost
ASV_16	HSpre
ASV_16	IEmed
ASV_16	IEpost
ASV_16	IGpre
ASV_16	ISmed
ASV_16	ISpost
ASV_16	ISpre
ASV_26	DEmed
ASV_26	DEpost
ASV_26	DGpre
ASV_26	DSmed
ASV_26	DSpost
ASV_26	DSpre
ASV_26	HEmed
ASV_26	HEpost
ASV_26	HGpre
ASV_26	HSmed
ASV_26	HSpost
ASV_26	HSpre
ASV_26	IEmed
ASV_26	IEpost
ASV_26	IGpre
ASV_26	ISmed
ASV_26	ISpost
ASV_26	ISpre
ASV_10	DSmed
ASV_10	DSpost
ASV_10	HSmed
ASV_10	HSpost
ASV_10	HSpre
ASV_10	ISmed
ASV_10	ISpost
ASV_27	DEmed
ASV_27	DEpost
ASV_27	DGpre
ASV_27	DSmed
ASV_27	DSpost
ASV_27	DSpre
ASV_27	HEmed
ASV_27	HEpost
ASV_27	HGpre
ASV_27	HSmed
ASV_27	HSpost
ASV_27	HSpre
ASV_27	IEmed
ASV_27	IEpost
ASV_27	IGpre
ASV_27	ISmed
ASV_27	ISpost
ASV_27	ISpre
ASV_21	DEmed
ASV_21	DEpost
ASV_21	DGpre
ASV_21	DSmed
ASV_21	HEmed
ASV_21	HEpost
ASV_21	HGpre
ASV_21	HSmed
ASV_21	HSpost
ASV_21	HSpre
ASV_21	IEmed
ASV_21	IEpost
ASV_21	IGpre
ASV_21	ISmed
ASV_21	ISpost
ASV_21	ISpre
ASV_65	DEmed
ASV_65	DEpost
ASV_65	DGpre
ASV_65	DSmed
ASV_65	DSpost
ASV_65	DSpre
ASV_65	HEmed
ASV_65	HEpost
ASV_65	HGpre
ASV_65	HSmed
ASV_65	HSpost
ASV_65	HSpre
ASV_65	IEmed
ASV_65	IEpost
ASV_65	IGpre
ASV_65	ISmed
ASV_65	ISpost
ASV_65	ISpre
ASV_40	DEmed
ASV_40	DEpost
ASV_40	DGpre
ASV_40	DSmed
ASV_40	DSpost
ASV_40	DSpre
ASV_40	HEmed
ASV_40	HEpost
ASV_40	HGpre
ASV_40	HSmed
ASV_40	HSpost
ASV_40	HSpre
ASV_40	IEmed
ASV_40	IEpost
ASV_40	IGpre
ASV_40	ISmed
ASV_40	ISpost
ASV_40	ISpre
ASV_54	DEmed
ASV_54	DEpost
ASV_54	DGpre
ASV_54	DSmed
ASV_54	DSpost
ASV_54	DSpre
ASV_54	HEmed
ASV_54	HEpost
ASV_54	HGpre
ASV_54	HSmed
ASV_54	HSpost
ASV_54	HSpre
ASV_54	IEmed
ASV_54	IEpost
ASV_54	IGpre
ASV_54	ISmed
ASV_54	ISpost
ASV_54	ISpre
ASV_35	DEmed
ASV_35	DEpost
ASV_35	DGpre
ASV_35	DSmed
ASV_35	DSpost
ASV_35	DSpre
ASV_35	HEmed
ASV_35	HEpost
ASV_35	HGpre
ASV_35	HSmed
ASV_35	HSpost
ASV_35	HSpre
ASV_35	IEmed
ASV_35	IEpost
ASV_35	IGpre
ASV_35	ISmed
ASV_35	ISpost
ASV_35	ISpre
ASV_31	DEmed
ASV_31	DEpost
ASV_31	DGpre
ASV_31	DSmed
ASV_31	DSpost
ASV_31	DSpre
ASV_31	HEmed
ASV_31	HEpost
ASV_31	HGpre
ASV_31	HSmed
ASV_31	HSpost
ASV_31	HSpre
ASV_31	IEmed
ASV_31	IEpost
ASV_31	IGpre
ASV_31	ISmed
ASV_31	ISpost
ASV_31	ISpre
ASV_33	DEmed
ASV_33	DEpost
ASV_33	DGpre
ASV_33	DSpost
ASV_33	DSpre
ASV_33	HEmed
ASV_33	HEpost
ASV_33	HGpre
ASV_33	HSmed
ASV_33	HSpost
ASV_33	HSpre
ASV_33	IEmed
ASV_33	IEpost
ASV_33	IGpre
ASV_33	ISmed
ASV_33	ISpost
ASV_33	ISpre
ASV_37	DEmed
ASV_37	DEpost
ASV_37	DGpre
ASV_37	DSmed
ASV_37	DSpost
ASV_37	DSpre
ASV_37	HEmed
ASV_37	HEpost
ASV_37	HGpre
ASV_37	HSmed
ASV_37	HSpost
ASV_37	HSpre
ASV_37	IEmed
ASV_37	IEpost
ASV_37	IGpre
ASV_37	ISmed
ASV_37	ISpost
ASV_37	ISpre
ASV_51	DEmed
ASV_51	DEpost
ASV_51	DGpre
ASV_51	DSmed
ASV_51	DSpost
ASV_51	DSpre
ASV_51	HEmed
ASV_51	HEpost
ASV_51	HGpre
ASV_51	HSmed
ASV_51	HSpost
ASV_51	HSpre
ASV_51	IEmed
ASV_51	IEpost
ASV_51	IGpre
ASV_51	ISmed
ASV_51	ISpost
ASV_51	ISpre
ASV_87	DEmed
ASV_87	DEpost
ASV_87	DGpre
ASV_87	DSmed
ASV_87	DSpost
ASV_87	DSpre
ASV_87	HEmed
ASV_87	HEpost
ASV_87	HGpre
ASV_87	HSmed
ASV_87	HSpost
ASV_87	HSpre
ASV_87	IEmed
ASV_87	IEpost
ASV_87	IGpre
ASV_87	ISmed
ASV_87	ISpost
ASV_87	ISpre
ASV_39	DEmed
ASV_39	DEpost
ASV_39	DGpre
ASV_39	DSmed
ASV_39	DSpost
ASV_39	DSpre
ASV_39	HEmed
ASV_39	HEpost
ASV_39	HGpre
ASV_39	HSmed
ASV_39	HSpost
ASV_39	HSpre
ASV_39	IEmed
ASV_39	IEpost
ASV_39	IGpre
ASV_39	ISmed
ASV_39	ISpost
ASV_39	ISpre
ASV_67	DSmed
ASV_67	DSpost
ASV_67	DSpre
ASV_67	HEmed
ASV_67	HEpost
ASV_67	HGpre
ASV_67	HSpost
ASV_67	HSpre
ASV_67	ISmed
ASV_67	ISpost
ASV_55	DEmed
ASV_55	DEpost
ASV_55	DGpre
ASV_55	DSmed
ASV_55	DSpost
ASV_55	DSpre
ASV_55	HEmed
ASV_55	HEpost
ASV_55	HGpre
ASV_55	HSmed
ASV_55	HSpost
ASV_55	HSpre
ASV_55	IEmed
ASV_55	IEpost
ASV_55	IGpre
ASV_55	ISmed
ASV_55	ISpost
ASV_55	ISpre
ASV_52	DEmed
ASV_52	DEpost
ASV_52	DGpre
ASV_52	DSmed
ASV_52	DSpost
ASV_52	DSpre
ASV_52	HEmed
ASV_52	HEpost
ASV_52	HGpre
ASV_52	HSmed
ASV_52	HSpost
ASV_52	HSpre
ASV_52	IEpost
ASV_52	IGpre
ASV_52	ISmed
ASV_52	ISpost
ASV_52	ISpre
ASV_36	DEmed
ASV_36	DEpost
ASV_36	DGpre
ASV_36	DSmed
ASV_36	DSpost
ASV_36	DSpre
ASV_36	HEmed
ASV_36	HEpost
ASV_36	HGpre
ASV_36	HSmed
ASV_36	HSpost
ASV_36	HSpre
ASV_36	IEmed
ASV_36	IEpost
ASV_36	IGpre
ASV_36	ISmed
ASV_36	ISpost
ASV_36	ISpre
ASV_29	DEmed
ASV_29	DEpost
ASV_29	DGpre
ASV_29	DSmed
ASV_29	DSpost
ASV_29	DSpre
ASV_29	HEmed
ASV_29	HEpost
ASV_29	HGpre
ASV_29	HSmed
ASV_29	HSpost
ASV_29	HSpre
ASV_29	IEmed
ASV_29	IEpost
ASV_29	IGpre
ASV_29	ISmed
ASV_29	ISpost
ASV_29	ISpre
ASV_57	DEmed
ASV_57	DEpost
ASV_57	DGpre
ASV_57	DSmed
ASV_57	DSpre
ASV_57	HSmed
ASV_57	HSpost
ASV_57	HSpre
ASV_57	ISpost
ASV_43	DEmed
ASV_43	DEpost
ASV_43	DGpre
ASV_43	DSmed
ASV_43	DSpost
ASV_43	DSpre
ASV_43	HEmed
ASV_43	HEpost
ASV_43	HGpre
ASV_43	HSmed
ASV_43	HSpost
ASV_43	HSpre
ASV_43	IEmed
ASV_43	IEpost
ASV_43	IGpre
ASV_43	ISmed
ASV_43	ISpost
ASV_43	ISpre
ASV_46	DEmed
ASV_46	DEpost
ASV_46	DGpre
ASV_46	DSmed
ASV_46	DSpre
ASV_46	HEmed
ASV_46	HEpost
ASV_46	HGpre
ASV_46	HSmed
ASV_46	HSpost
ASV_46	HSpre
ASV_46	IEmed
ASV_46	IEpost
ASV_46	IGpre
ASV_46	ISmed
ASV_46	ISpost
ASV_46	ISpre
ASV_59	DEmed
ASV_59	DEpost
ASV_59	DGpre
ASV_59	DSmed
ASV_59	DSpost
ASV_59	DSpre
ASV_59	HEmed
ASV_59	HEpost
ASV_59	HGpre
ASV_59	HSmed
ASV_59	HSpost
ASV_59	HSpre
ASV_59	IEmed
ASV_59	IEpost
ASV_59	IGpre
ASV_59	ISmed
ASV_59	ISpost
ASV_59	ISpre
ASV_30	DEmed
ASV_30	DEpost
ASV_30	DGpre
ASV_30	DSmed
ASV_30	DSpost
ASV_30	DSpre
ASV_30	HEmed
ASV_30	HEpost
ASV_30	HGpre
ASV_30	HSmed
ASV_30	HSpost
ASV_30	HSpre
ASV_30	IEmed
ASV_30	IEpost
ASV_30	IGpre
ASV_30	ISmed
ASV_30	ISpost
ASV_30	ISpre
ASV_138	DEpost
ASV_138	DGpre
ASV_138	DSmed
ASV_138	DSpost
ASV_138	DSpre
ASV_138	HEmed
ASV_138	HEpost
ASV_138	HGpre
ASV_138	HSmed
ASV_138	HSpost
ASV_138	HSpre
ASV_138	IEmed
ASV_138	IEpost
ASV_138	IGpre
ASV_138	ISmed
ASV_138	ISpost
ASV_138	ISpre
ASV_42	DEmed
ASV_42	DEpost
ASV_42	DGpre
ASV_42	DSmed
ASV_42	DSpost
ASV_42	DSpre
ASV_42	HEmed
ASV_42	HEpost
ASV_42	HGpre
ASV_42	HSmed
ASV_42	HSpost
ASV_42	HSpre
ASV_42	IEmed
ASV_42	IEpost
ASV_42	IGpre
ASV_42	ISmed
ASV_42	ISpost
ASV_42	ISpre
ASV_72	DSmed
ASV_72	DSpost
ASV_72	DSpre
ASV_72	HEmed
ASV_72	HEpost
ASV_72	HGpre
ASV_72	HSmed
ASV_72	HSpost
ASV_72	HSpre
ASV_72	IEmed
ASV_72	ISmed
ASV_72	ISpost
ASV_72	ISpre
ASV_60	DEmed
ASV_60	DEpost
ASV_60	DSmed
ASV_60	DSpost
ASV_60	DSpre
ASV_60	HEmed
ASV_60	HEpost
ASV_60	HGpre
ASV_60	HSmed
ASV_60	HSpost
ASV_60	HSpre
ASV_60	IEmed
ASV_60	IEpost
ASV_60	IGpre
ASV_60	ISpost
ASV_41	DEmed
ASV_41	DEpost
ASV_41	DGpre
ASV_41	DSpost
ASV_41	DSpre
ASV_41	HEmed
ASV_41	HEpost
ASV_41	HGpre
ASV_41	HSmed
ASV_41	HSpost
ASV_41	HSpre
ASV_41	IEmed
ASV_41	IGpre
ASV_41	ISmed
ASV_41	ISpost
ASV_41	ISpre
ASV_48	DEmed
ASV_48	DEpost
ASV_48	DGpre
ASV_48	DSmed
ASV_48	DSpost
ASV_48	DSpre
ASV_48	HEmed
ASV_48	HEpost
ASV_48	HGpre
ASV_48	HSmed
ASV_48	HSpost
ASV_48	HSpre
ASV_48	IEmed
ASV_48	IEpost
ASV_48	IGpre
ASV_48	ISmed
ASV_48	ISpost
ASV_24	DEmed
ASV_24	DEpost
ASV_24	DGpre
ASV_24	HEmed
ASV_24	HEpost
ASV_24	HGpre
ASV_24	HSmed
ASV_24	HSpre
ASV_24	ISmed
ASV_24	ISpre
ASV_32	DEmed
ASV_32	DEpost
ASV_32	DGpre
ASV_32	DSmed
ASV_32	DSpost
ASV_32	DSpre
ASV_32	HEmed
ASV_32	HEpost
ASV_32	HGpre
ASV_32	HSmed
ASV_32	HSpost
ASV_32	HSpre
ASV_32	IEmed
ASV_32	IEpost
ASV_32	IGpre
ASV_32	ISmed
ASV_32	ISpost
ASV_32	ISpre
ASV_113	DEmed
ASV_113	DEpost
ASV_113	DGpre
ASV_113	DSmed
ASV_113	DSpost
ASV_113	DSpre
ASV_113	HEmed
ASV_113	HEpost
ASV_113	HGpre
ASV_113	HSmed
ASV_113	HSpost
ASV_113	HSpre
ASV_113	IEmed
ASV_113	IEpost
ASV_113	ISmed
ASV_113	ISpost
ASV_113	ISpre
ASV_34	DEmed
ASV_34	DEpost
ASV_34	DGpre
ASV_34	DSmed
ASV_34	DSpost
ASV_34	DSpre
ASV_34	HEmed
ASV_34	HEpost
ASV_34	HGpre
ASV_34	HSmed
ASV_34	HSpost
ASV_34	HSpre
ASV_34	IEmed
ASV_34	IEpost
ASV_34	IGpre
ASV_34	ISmed
ASV_34	ISpost
ASV_34	ISpre
ASV_69	DEmed
ASV_69	DEpost
ASV_69	DGpre
ASV_69	DSmed
ASV_69	DSpost
ASV_69	DSpre
ASV_69	HEmed
ASV_69	HEpost
ASV_69	HGpre
ASV_69	HSmed
ASV_69	HSpost
ASV_69	HSpre
ASV_69	IEmed
ASV_69	IEpost
ASV_69	IGpre
ASV_69	ISmed
ASV_69	ISpost
ASV_69	ISpre
ASV_62	DEmed
ASV_62	DEpost
ASV_62	DGpre
ASV_62	DSmed
ASV_62	DSpost
ASV_62	DSpre
ASV_62	HEmed
ASV_62	HEpost
ASV_62	HGpre
ASV_62	HSmed
ASV_62	HSpost
ASV_62	HSpre
ASV_62	IEmed
ASV_62	IEpost
ASV_62	IGpre
ASV_62	ISmed
ASV_62	ISpost
ASV_49	DEmed
ASV_49	DEpost
ASV_49	DGpre
ASV_49	DSmed
ASV_49	DSpost
ASV_49	DSpre
ASV_49	HEmed
ASV_49	HEpost
ASV_49	HGpre
ASV_49	HSmed
ASV_49	HSpost
ASV_49	HSpre
ASV_49	IEmed
ASV_49	IEpost
ASV_49	IGpre
ASV_49	ISmed
ASV_49	ISpost
ASV_49	ISpre
ASV_28	DEpost
ASV_28	DSmed
ASV_28	HSmed
ASV_28	HSpost
ASV_28	HSpre
ASV_50	DEmed
ASV_50	DGpre
ASV_50	HEmed
ASV_50	HEpost
ASV_50	HGpre
ASV_50	HSmed
ASV_50	HSpost
ASV_50	IEmed
ASV_50	IEpost
ASV_50	IGpre
ASV_50	ISmed
ASV_50	ISpost
ASV_50	ISpre
ASV_58	DEmed
ASV_58	DEpost
ASV_58	DGpre
ASV_58	DSpre
ASV_58	HEmed
ASV_58	HEpost
ASV_58	HGpre
ASV_58	HSmed
ASV_58	HSpost
ASV_58	HSpre
ASV_58	IEmed
ASV_58	IEpost
ASV_58	IGpre
ASV_58	ISmed
ASV_58	ISpost
ASV_58	ISpre
ASV_81	DEmed
ASV_81	DEpost
ASV_81	DGpre
ASV_81	DSmed
ASV_81	DSpost
ASV_81	DSpre
ASV_81	HEmed
ASV_81	HEpost
ASV_81	HGpre
ASV_81	HSmed
ASV_81	HSpost
ASV_81	HSpre
ASV_81	IEmed
ASV_81	IEpost
ASV_81	IGpre
ASV_81	ISmed
ASV_81	ISpost
ASV_81	ISpre
ASV_56	DEmed
ASV_56	DEpost
ASV_56	DGpre
ASV_56	DSmed
ASV_56	DSpost
ASV_56	HEmed
ASV_56	HEpost
ASV_56	HGpre
ASV_56	HSmed
ASV_56	HSpost
ASV_56	HSpre
ASV_56	IEpost
ASV_56	IGpre
ASV_56	ISmed
ASV_56	ISpost
ASV_47	DEmed
ASV_47	DEpost
ASV_47	DGpre
ASV_47	DSpost
ASV_47	DSpre
ASV_47	HEmed
ASV_47	HEpost
ASV_47	HGpre
ASV_47	HSpost
ASV_47	HSpre
ASV_47	IEmed
ASV_47	IEpost
ASV_47	IGpre
ASV_47	ISmed
ASV_47	ISpost
ASV_47	ISpre
ASV_44	DEmed
ASV_44	DEpost
ASV_44	DGpre
ASV_44	DSpost
ASV_44	HEmed
ASV_44	HEpost
ASV_44	HGpre
ASV_44	HSmed
ASV_44	HSpost
ASV_44	HSpre
ASV_44	IEmed
ASV_44	IEpost
ASV_44	IGpre
ASV_44	ISmed
ASV_44	ISpost
ASV_44	ISpre
ASV_71	DSmed
ASV_71	DSpre
ASV_71	HEpost
ASV_71	HGpre
ASV_71	HSmed
ASV_71	HSpre
ASV_71	IEmed
ASV_71	IGpre
ASV_71	ISpost
ASV_71	ISpre
ASV_73	DEmed
ASV_73	DEpost
ASV_73	DGpre
ASV_73	DSpost
ASV_73	DSpre
ASV_73	HEmed
ASV_73	HEpost
ASV_73	HGpre
ASV_73	HSmed
ASV_73	HSpost
ASV_73	HSpre
ASV_73	IEmed
ASV_73	IEpost
ASV_73	IGpre
ASV_73	ISmed
ASV_73	ISpost
ASV_73	ISpre
ASV_94	DEmed
ASV_94	DEpost
ASV_94	DGpre
ASV_94	DSmed
ASV_94	DSpost
ASV_94	DSpre
ASV_94	HEmed
ASV_94	HEpost
ASV_94	HGpre
ASV_94	HSmed
ASV_94	HSpost
ASV_94	HSpre
ASV_94	IEmed
ASV_94	IEpost
ASV_94	IGpre
ASV_94	ISmed
ASV_94	ISpost
ASV_94	ISpre
ASV_53	DEpost
ASV_53	HEpost
ASV_53	HSpost
ASV_53	HSpre
ASV_53	IEpost
ASV_53	ISmed
ASV_53	ISpost
ASV_66	DSpre
ASV_66	HGpre
ASV_66	HSmed
ASV_66	HSpost
ASV_66	IEmed
ASV_66	IEpost
ASV_66	IGpre
ASV_66	ISpost
ASV_74	DEmed
ASV_74	DEpost
ASV_74	DGpre
ASV_74	DSpost
ASV_74	DSpre
ASV_74	HEmed
ASV_74	HEpost
ASV_74	HGpre
ASV_74	HSmed
ASV_74	HSpost
ASV_74	HSpre
ASV_74	IEmed
ASV_74	IEpost
ASV_74	IGpre
ASV_74	ISmed
ASV_74	ISpost
ASV_74	ISpre
ASV_63	DEmed
ASV_63	DEpost
ASV_63	DGpre
ASV_63	DSmed
ASV_63	DSpost
ASV_63	HEmed
ASV_63	HEpost
ASV_63	HGpre
ASV_63	HSmed
ASV_63	HSpost
ASV_63	HSpre
ASV_63	IEmed
ASV_63	IEpost
ASV_63	IGpre
ASV_63	ISmed
ASV_63	ISpost
ASV_63	ISpre
ASV_90	DEpost
ASV_90	DGpre
ASV_90	DSpost
ASV_90	DSpre
ASV_90	HEmed
ASV_90	HEpost
ASV_90	HGpre
ASV_90	HSmed
ASV_90	HSpost
ASV_90	HSpre
ASV_90	IGpre
ASV_90	ISmed
ASV_90	ISpost
ASV_90	ISpre
ASV_119	DEmed
ASV_119	DGpre
ASV_119	DSmed
ASV_119	DSpost
ASV_119	DSpre
ASV_119	HGpre
ASV_119	HSmed
ASV_119	HSpre
ASV_119	IGpre
ASV_119	ISmed
ASV_119	ISpost
ASV_119	ISpre
ASV_881	DEmed
ASV_881	DEpost
ASV_881	DGpre
ASV_881	DSmed
ASV_881	DSpre
ASV_881	HEmed
ASV_881	HEpost
ASV_881	HGpre
ASV_881	HSmed
ASV_881	HSpost
ASV_881	HSpre
ASV_881	IEmed
ASV_881	IEpost
ASV_881	IGpre
ASV_881	ISmed
ASV_881	ISpost
ASV_881	ISpre
ASV_86	DEpost
ASV_86	DSpost
ASV_86	DSpre
ASV_86	HEmed
ASV_86	HEpost
ASV_86	HGpre
ASV_86	HSpost
ASV_86	HSpre
ASV_86	IGpre
ASV_86	ISmed
ASV_86	ISpost
ASV_86	ISpre
ASV_88	DEmed
ASV_88	DGpre
ASV_88	DSmed
ASV_88	DSpost
ASV_88	DSpre
ASV_88	HEmed
ASV_88	HEpost
ASV_88	HGpre
ASV_88	HSmed
ASV_88	HSpost
ASV_88	HSpre
ASV_88	IGpre
ASV_88	ISmed
ASV_79	DEmed
ASV_79	DEpost
ASV_79	DGpre
