feature	method	group1	group2	p_values	adj_method	p_adjust	pathway_name	pathway_description	pathway_class	pathway_map
ko00965	edgeR	DGpre	HGpre	1.93247688254791e-07	none	1.93247688254791e-07	Betalain biosynthesis	Betalains are water-soluble nitrogen-containing pigments that are present in plants belonging to the order Caryophyllales (such as cactus and amaranth families) and in higher fungi. They contain betalamic acid as the chromophore and are classified into two types: betacyanins and betaxanthins. Betacyanins contain a cyclo-DOPA residue and exhibit red/violet coloration, while betaxanthins contain different amino acids or amino side chains and exhibit a yellow/orange coloration. The condensation of betalamic acid with amino acids (including cyclo-DOPA or amines) in plants is a spontaneous reaction, not an enzyme-catalyzed reaction.	Metabolism; Biosynthesis of other secondary metabolites	Betalain biosynthesis
ko05131	edgeR	DGpre	HGpre	2.02909336920769e-05	none	2.02909336920769e-05	Shigellosis	Shigellosis, or bacillary dysentery, is an intestinal infection caused by Shigella, a genus of enterobacteria. Shigella are potential food-borne pathogens that are capable of colonizing the intestinal epithelium by exploiting epithelial-cell functions and circumventing the host innate immune response. During basolateral entry into the host-cell cytoplasm, Shigella deliver a subset of effectors into the host cells through the type III secretion system. The effectors induce membrane ruffling through the stimulation of the Rac1-WAVE-Arp2/3 pathway, enabling bacterial entry into the epithelial cells. During multiplication within the cells, Shigella secrete another subset of effectors. VirG induces actin polymerization at one pole of the bacteria, allowing the bacteria to spread intracellularly and to infect adjacent cells. OspF, OspG and IpaH(9.8) downregulate the production of proinflammatory cytokines such as IL-8, helping bacteria circumvent the innate immune response.	Human Diseases; Infectious disease: bacterial	Shigellosis
ko04744	edgeR	DGpre	HGpre	2.06064145680717e-05	none	2.06064145680717e-05	Phototransduction	Phototransduction is a biochemical process by which the photoreceptor cells generate electrical signals in response to captured photons. The vertebrate cascade starts with the absorption of photons by the photoreceptive pigments, the rhodopsins, which consist of a membrane embedded chromophore, 11-cis-retinal, and a G-protein-coupled receptor, opsin. The photon isomerizes 11-cis-retinal to all-trans-retinal which induces a structural change that activates the opsin. This triggers hydrolysis of cGMP by activating a transducinphosphodiesterase 6 (PDE6) cascade, which results in closure of the cGMP-gated cation channels (CNG) in the plasma membrane and membrane hyperpolarization. The hyperpolarization of the membrane potential of the photoreceptor cell modulates the release of neurotransmitters to downstream cells. Recovery from light involves the deactivation of the light- activated intermediates: photolyzed rhodopsin is phosphorylated by rhodopsin kinase (RK) and subsequently capped off by arrestin; GTP-binding transducin alpha subunit deactivates through a process that is stimulated by RGS9.	Organismal Systems; Sensory system	Phototransduction
ko04745	edgeR	DGpre	HGpre	2.06064145680717e-05	none	2.06064145680717e-05	Phototransduction - fly	Phototransduction is the process that converts the signal of light (photons) into a change of membrane potential in photoreceptor cells. Drosophila visual signaling is initiated with the activation of rhodopsin by light. Rhodopsin is composed of a protein, opsin, covalently linked to a chromophore, 3-hydroxy-11-cis-retinal. Upon absorption of a light photon the chromophore is isomerized from the 11-cis to the all-trans configuration which induces a structural change that activates the opsin. This photoconversion activates heterotrimeric Gq protein via GTP-GDP exchange, releasing the G(alpha)q subunit. G(alpha)q activates PLC, generating InsP3 and DAG from PIP2. DAG may further release polyunsaturated fatty acids (PUFAs) via action of DAG lipase. This reaction leads to the opening of cation-selective channels (trp and trpl genes) and causes the depolarization of the photoreceptor cells. The transduction proteins rhodopsin, G(alpha)q, PLC, PKC, TRP, and TRPL are coordinated by a polymer of INAD scaffold proteins.	Organismal Systems; Sensory system	Phototransduction - fly
ko04971	edgeR	DGpre	HGpre	2.06064145680717e-05	none	2.06064145680717e-05	Gastric acid secretion	Gastric acid is a key factor in normal upper gastrointestinal functions, including protein digestion and calcium and iron absorption, as well as providing some protection against bacterial infections. The principal stimulants of acid secretion at the level of the parietal cell are histamine (paracrine), gastrin (hormonal), and acetycholine (ACh; neurocrine). Stimulation of acid secretion typically involves an initial elevation of intracellular calcium and cAMP, followed by activation of protein kinase cascades, which trigger the translocation of the proton pump, H+,K+-ATPase, from cytoplasmic tubulovesicles to the apical plasma membrane and thereby H+ secretion into the stomach lumen.	Organismal Systems; Digestive system	Gastric acid secretion
ko04970	edgeR	DGpre	HGpre	2.06064145680717e-05	none	2.06064145680717e-05	Salivary secretion	Saliva has manifold functions in maintaining the integrity of the oral tissues, in protecting teeth from caries, in the tasting and ingestion of food, in speech and in the tolerance of tenures, for example. Salivary secretion occurs in response to stimulation by neurotransmitters released from autonomic nerve endings. There are two secretory pathways: protein exocytosis and fluid secretion. Sympathetic stimulation leads to the activation of adenylate cyclase and accumulation of intracellular cAMP. The elevation of cAMP causes the secretion of proteins such as amylase and mucin. In contrast, parasympathetic stimulation activates phospholipase C and causes the elevation of intracellular Ca2+, which leads to fluid secretion; that is, water and ion transport. Ca2+ also induces amylase secretion, but the amount is smaller than that induced by cAMP.	Organismal Systems; Digestive system	Salivary secretion
ko04972	edgeR	DGpre	HGpre	4.22441498830632e-13	none	4.22441498830632e-13	Pancreatic secretion	The pancreas performs both exocrine and endocrine functions. The exocrine pancreas consists of two parts, the acinar and duct cells. The primary functions of pancreatic acinar cells are to synthesize and secrete digestive enzymes. Stimulation of the cell by secretagogues such as acetylcholine (ACh) and cholecystokinin (CCK) causes the generation of an intracellular Ca2+ signal. This signal, in turn, triggers the fusion of the zymogen granules with the apical plasma membrane, leading to the polarised secretion of the enzymes. The major task of pancreatic duct cells is the secretion of fluid and bicarbonate ions (HCO3-), which neutralize the acidity of gastric contents that enter the duodenum. An increase in intracellular cAMP by secretin is one of the major signals of pancreatic HCO3- secretion. Activation of the CFTR Cl- channel and the CFTR-dependent Cl-/HCO3- exchange activities is responsible for cAMP-induced HCO3- secretion.	Organismal Systems; Digestive system	Pancreatic secretion
ko00232	edgeR	DGpre	HGpre	0.00353113753288528	none	0.00353113753288528	Caffeine metabolism	NA	Metabolism; Biosynthesis of other secondary metabolites	Caffeine metabolism
ko00901	edgeR	DGpre	HGpre	1.93247688254791e-07	none	1.93247688254791e-07	Indole alkaloid biosynthesis	NA	Metabolism; Biosynthesis of other secondary metabolites	Indole alkaloid biosynthesis
ko00944	edgeR	DGpre	HGpre	1.17880266205389e-07	none	1.17880266205389e-07	Flavone and flavonol biosynthesis	Flavones and flavonols (3-hydroxyflavones) are common flavonoids in the plant kingdom. They are synthesized as part of the flavonoid modification pathways in aglycone and glucoside forms.	Metabolism; Biosynthesis of other secondary metabolites	Flavone and flavonol biosynthesis
ko04912	edgeR	DGpre	HGpre	2.06064145680717e-05	none	2.06064145680717e-05	GnRH signaling pathway	Gonadotropin-releasing hormone (GnRH) secretion from the hypothalamus acts upon its receptor in the anterior pituitary to regulate the production and release of the gonadotropins, LH and FSH. The GnRHR is coupled to Gq/11 proteins to activate phospholipase C which transmits its signal to diacylglycerol (DAG) and inositol 1,4,5-trisphosphate (IP3). DAG activates the intracellular protein kinase C (PKC) pathway and IP3 stimulates release of intracellular calcium. In addition to the classical Gq/11, coupling of Gs is occasionally observed in a cell-specific fashion. Signaling downstream of protein kinase C (PKC) leads to transactivation of the epidermal growth factor (EGF) receptor and activation of mitogen-activated protein kinases (MAPKs), including extracellular-signal-regulated kinase (ERK), Jun N-terminal kinase (JNK) and p38 MAPK. Active MAPKs translocate to the nucleus, resulting in activation of transcription factors and rapid induction of early genes.	Organismal Systems; Endocrine system	GnRH signaling pathway
ko04720	edgeR	DGpre	HGpre	2.06064145680717e-05	none	2.06064145680717e-05	Long-term potentiation	Hippocampal long-term potentiation (LTP), a long-lasting increase in synaptic efficacy, is the molecular basis for learning and memory. Tetanic stimulation of afferents in the CA1 region of the hippocampus induces glutamate release and activation of glutamate receptors in dendritic spines. A large increase in [Ca2+]i resulting from influx through NMDA receptors leads to constitutive activation of CaM kinase II (CaM KII) . Constitutively active CaM kinase II phosphorylates AMPA receptors, resulting in potentiation of the ionic conductance of AMPA receptors. Early-phase LTP (E-LTP) expression is due, in part, to this phosphorylation of the AMPA receptor. It is hypothesized that postsynaptic Ca2+ increases generated through NMDA receptors activate several signal transduction pathways including the Erk/MAP kinase and cAMP regulatory pathways. The convergence of these pathways at the level of the CREB/CRE transcriptional pathway may increase expression of a family of genes required for late-phase LTP (L-LTP).	Organismal Systems; Nervous system	Long-term potentiation
ko04722	edgeR	DGpre	HGpre	2.06064145680717e-05	none	2.06064145680717e-05	Neurotrophin signaling pathway	Neurotrophins are a family of trophic factors involved in differentiation and survival of neural cells. The neurotrophin family consists of nerve growth factor (NGF), brain derived neurotrophic factor (BDNF), neurotrophin 3 (NT-3), and neurotrophin 4 (NT-4). Neurotrophins exert their functions through engagement of Trk tyrosine kinase receptors or p75 neurotrophin receptor (p75NTR). Neurotrophin/Trk signaling is regulated by connecting a variety of intracellular signaling cascades, which include MAPK pathway, PI-3 kinase pathway, and PLC pathway, transmitting positive signals like enhanced survival and growth. On the other hand, p75NTR transmits both positive and nagative signals. These signals play an important role for neural development and additional higher-order activities such as learning and memory.	Organismal Systems; Nervous system	Neurotrophin signaling pathway
